itemID|title|author|publisher|main topic|subtopics
52171|Warhammer 40.000 - Xenos|Dan Abnett|Black Library|FLQ|[FL,FLQ]
30579|Warhammer 40.000 - FÃ¼r den Imperator|Sandy Mitchell|Black Library|FLQ|[FL,FLQ]
2805|Warhammer 40.000 - Hereticus|Dan Abnett|Black Library|FLQ|[FL,FLQ]
63958|Warhammer 40.000 - Cadias Ehre|Justin D. Hill|Black Library|FLQ|[FL,FLQ]
18257|Warhammer 40.000 - BÃ¼sser|Dan Abnett|Black Library|FLQ|[FL,FLQ,FLS]
5462|Horus Heresy - Nemesis|James Swallow|Black Library|FMB|[FL,FM,FMB]
17705|Warhammer 40.000 - Pariah|Dan Abnett|Black Library|FLQ|[FL,FLQ,FLS]
8254|We Are The Beaker Girls|Jacqueline Wilson|Random House UK Ltd|YFN|[5AK,YFQ]
68870|Perfect World|Reto Braunschweiler|Books on Demand|FLM|[]
58387|The Kissing Booth - Going the Distance|Beth Reekles|cbt|YFM|[5AP,5AX,5JA,1KBB-US-WPCA,YXE,YXH,3MRBF]
60638|Maybe not|Colleen Hoover|dtv Verlagsgesellschaft|FRD|[5AX,5HRB,5JA,1KBB-US-SWT,FYT,YF]
19303|Die Lichtbringerin 1|Johanna Danninger|Carlsen Verlag GmbH|YFHR|[5AT,5AX,5JA,6FG,FBA,FMM,FMR,FMX,FN,FRD,FRT,FXB,FXD,YFM]
68856|Daddy Long Legs|Jean Webster|Penguin Books Ltd (UK)|YXFF|[5AK,YFA,YFN,YFS]
65993|Die Chroniken von Azuhr - Der Verfluchte|Bernhard Hennen|FISCHER TOR|FMB|[FJ,FNF,FNM]
66306|Loreley|Eve Schauberg|tredition|FB|[]
51277|GroÃŸer-Tiger und Christian|Fritz MÃ¼hlenweg|dtv Verlagsgesellschaft|YXHB|[5AM,5AN,1FPC,1FPC-CN-DJ,1FZTG,YFA,YFC,YXHB,3MPBGH,3MPBGJ]
63851|Percy Jackson 04 and the Battle of the Labyrinth|Rick Riordan|Penguin Books Ltd (UK)|YFB|[5AK,YFC,YFH]
34372|Das VermÃ¤chtnis der Grimms|Nicole BÃ¶hm|Drachenmond-Verlag|YFHR|[FMR,FMX]
78275|Die drei !!! 33: KÃ¼sse im Schnee (drei Ausrufezeichen)|Henriette Wich|dtv Verlagsgesellschaft|YFCF|[5AL,5HRD,YFM,YXHB]
28557|Die drei out Kids und du: Labyrinth der Piraten|Ulf Blanck|Carlsen Verlag GmbH|YFCF|[5AJ,YFC]
72911|Pala 02 - Das Geheimnis der Insel|Marcel van Driel|Oetinger Taschenbuch GmbH|YF|[5AN,1DDN]
74258|Pala 03. Verlorene Welt|Marcel van Driel|Oetinger Taschenbuch GmbH|YF|[5AP,1DDN]
73721|Fire and Blood|George R. R. Martin|Harper Collins Publ. UK|FM|[1DDU,1KBB,FJ]
12519|Der rote Planet|Alexander A. Bogdanow|nexx verlag|FB|[]
18285|The Edge of Great|Micol Ostow|Scholastic Ltd.|XADC|[XAB,XQA,YFB,YFN,YFQ,YFZZ,YXHB]
24033|By The Time You Read This I'll Be Dead|Julie Anne Peters|Hachette Book Group USA|YFB|[]
58585|Das Herz der verlorenen Dinge|Tad Williams|Klett-Cotta Verlag|FMB|[FYT]
6473|ErklÃ¤re mir die Osterzeit ...|Ingmar Wendland|Coppenrath F|YBCH|[5ABK,5AC,5HPF,5PGM,YBCH,YBL,YNRX]
21847|Spin the Dawn|Elizabeth Lim|KNOPF|YFH|[YFM,YXP]
69976|Aus den Filmen zu Harry Potter: Origami|Janessa Munt, Maria S. Barbo, Betsy Peterschmidt|Panini Verlags GmbH|WFTM|[5AK,ATF,FMM,FZ,WFTM,YBG,YBL,YFH,YNF]
9323|The Name of the Wind. 10th Anniversary Edition|Patrick Rothfuss|Orion Publishing Group|FBA|[FM]
57610|Delirium|Lauren Oliver|Carlsen Verlag GmbH|YFHR|[5AQ,5JA,1KBB,FLP,FMR,YFC,YFE,YFM]
8503|Eine TÃ¼te grÃ¼ner Wind|Gesine Schulz|Carlsen Verlag GmbH|YFB|[5AL,1DDR,YFN]
5534|The Incredible Record Smashers|Jenny Pearson|Usborne Publishing|YFB|[5AK,4Z-GB-ACJ,YFQ,YNF,YXF]
66280|SterntagebÃ¼cher|Stanis'aw Lem|Suhrkamp Verlag AG|FBA|[FBA,FLS,FU,FYB,FYT]
76801|Fingerstempeln: Tiere|Fiona Watt|Usborne Verlag|YBG|[5AG,YBL]
58916|See You in the Cosmos|Jack Cheng|Penguin Random House Children's UK|YFN|[5AK]
65695|Zu Hause redet das Gras|Katherine Rundell|Carlsen Verlag GmbH|YFN|[5AN]
66755|Tiger Eyes|Judy Blume|Pan Macmillan|YFN|[5AN,YXF,YXG]
63093|Hunter Legacy - DÃ¼stere Leidenschaft|Lara Adrian|LYX|FMR|[5JA,1KBB,FRD,FRT]
76552|Namenlose Kulte|Howard Phillips Lovecraft|Festa Verlag|FH|[FM]
43125|Chillen macht den Meister|Jakob M. Leonhardt|Arena Verlag GmbH|YFM|[5AM,5JB,YFM,YFQ,YFS]
73958|Dinos - Meine Kindergarten-Freunde||HABA Sales GmbH & Co.KG|YBC|[5AC,YBG]
72066|Banshee Livie 02: Weltrettung fÃ¼r Fortgeschrittene|Miriam Rademacher|Sternensand Verlag|FMK|[5AN,FMX,YF]
"23386|""Mein groÃŸes """"Ich kann zeichnen!""""-Buch""|Fiona Watt|Usborne Verlag|YBG|[5AF,YBL]"
635|Kratzle dich schlau - Erste Buchstaben||Loewe Verlag GmbH|YBLA|[5AF,5AR,4CA,YBG,YBLA,YZG]
53855|Simone de Beauvoir|MarÃ­a Isabel SÃ¡nchez Vegara|Insel Verlag GmbH|DNBM1|[5AF,DNBM1,JBSF1,QDHR5,YBCS,YBL,YNB,YNG,YNMF,YX]
13506|AWOL 01 - Agent Without Licence: Last, Best Hope|Andrew Lane|Bonnier Books UK|YF|[5AK]
32710|The Powerpuff Girls: Mission Impuffable|The Powerpuff Girls|Hachette Children's Group|YFB|[YFC]
8602|Chronicles of Narnia 02. Lion, the Witch and the Wardrobe|Clive Staples Lewis|Harper Collins Publ. USA|YFH|[YFA]
2713|Harry Potter and the Chamber of Secrets|J.K. Rowling|Bloomsbury Publishing PLC|YFH|[FM]
64333|BuchstabenrÃ¤tsel zum Lesenlernen (1. Lesestufe)|VEB SPIELEKOMBINAT Katja Volk, Katja Volk|Ravensburger Verlag|YPCA2|[5AG,4CD,YBL,YNVP]
18017|KreuzwortrÃ¤tsel zum Lesenlernen (1. Lesestufe), grÃ¼n
22215|In Another World With My Smartphone: Volume 10|Patora Fuyuhara|J-Novel Club|YFB|[]
28713|Weitgucker, Schnellspucker, Wegducker - RekordverdÃ¤chtiges aus der Tierwelt|Birgit Niehaus|dtv Verlagsgesellschaft|WDKX|[5AK,WDKX,WFX,WJ,WZG,WZS,YBG,YF,YN,YNN,YNNB,YNVP,YZ,YZG,YZS]
27826|Das Erbe der Macht - Schattenchronik 1: Das Erwachen|Suchanek Andreas, Andreas Suchanek|Lindwurm Verlag|FMH|[FMH,FMX]
76402|Age of Trinity - Silbernes Schweigen|Nalini Singh|LYX|FMR|[5JA,1DTA,3MRBH]
13223|Das Geheimnis im 13. Stock|Sid Fleischman|Carlsen Verlag GmbH|YFC|[5AK,5AM,YFN,YFQ]
25489|Basteln macht stark!|Sandra Winkler, Daniela Wallmann|Frech Verlag GmbH|YNG|[5AC,5LC,WF,YBL]
58765|Silvershade Academy 1: Verborgenes Schicksal|Annie Laine|Carlsen Verlag GmbH|YFHR|[5AQ,5JA,5LKE,6FG,FMR,FMX,FRT,YFHR]
56835|Bibi & Tina RÃ¤tselspaÃŸ mit Fensterstickern||Schwager und Steinlein|YNNH4|[5AG,YBGC,YBL,YNNH4,YNVP,YZG]
54013|Harry Potter and the Cursed Child - Parts I & II|Joanne K. Rowling, Jack Thorne, John Tiffany|Little, Brown Book Group|YNDS|[5AK,2ACB,DD,FBA,FJ,FM,YFB,YFH]
68935|Agatha Christie|MarÃ­a Isabel SÃ¡nchez Vegara|Insel Verlag GmbH|YBCS|[5AD,5AF,YBC,YBL,YNB,YNL]
20806|Metro - Die Trilogie|Dmitry Glukhovsky|Heyne Verlag|FLQ|[1DTA]
73220|King Arthur's Sister in Washington's Court|Kim Iverson Headlee|System Support Services, Inc|FMH|[3KHF]
69857|Die Stadt der verschwundenen Kinder|Caragh O'Brien|Heyne Taschenbuch|YFE|[5AQ,1DDR]
18167|American Gods. Illustrated Edition|Neil Gaiman|Headline|KNTC|[FBA,FM,FN,QRSW]
62862|Das schaurige Haus|Martina Wildner|Beltz GmbH, Julius|YFCF|[5AM,YFCF,YFD,YP,YXHB,YXQF]
11381|Die Apokalypse Gottes|Alexander Laurent|Books on Demand|FB|[]
43171|Die LÃ¼gen des Locke Lamora|Scott Lynch|Heyne Taschenbuch|FYT|[FM,FYT]
71060|Fallen Angels 01 - Die Ankunft|J. R. Ward|Heyne Taschenbuch|FMR|[FRX,FYT]
39933|Die Kinder HÃºrins|John Ronald Reuel Tolkien|Klett-Cotta Verlag|FMB|[FYT,YFH]
11356|Artemis Fowl - Die verlorene Kolonie|Eoin Colfer|Ullstein Taschenbuchvlg.|YFH|[1DDR,FBC,FJ,FL,FMK,FYT,YFC,YFH,YFQ,3MRBA]
73942|Artemis Fowl. Das magische Tor|Eoin Colfer|Ullstein Taschenbuchvlg.|YFCB|[1DDR,FBA,FBC,FJ,FLG,FMK,FN,FYT,YFCB,YFCF,YFD,YFH,YFQ,3MRBA]
32939|Artemis Fowl - Das Zeitparadox|Eoin Colfer|Ullstein Taschenbuchvlg.|FLG|[1DDR,FBC,FJ,FLG,FMK,FYT,YFC,YFH,YFQ,3MRBA]
1194|Artemis Fowl - Die Akte|Eoin Colfer|Ullstein Taschenbuchvlg.|YFH|[1DDR,FBC,FJ,FL,FMK,FYT,YFC,YFH,YFQ,3MRBA]
23515|Weinland, M: Ren Dhark - Weg ins Weltall 86: Gefahrenzone Mesopotamia|Manfred Weinland, Jan Gardemann, Nina Morawietz|HJB Verlag & Shop KG|FLS|[]
32982|Game of Thrones 3|George R. R. Martin|Penhaligon|FMB|[]
613|Bride of the Sea|Emma Hamm|Emma Hamm|FRT|[]
37859|Im Schatten des Vesuv|Eilis Dillon|dtv Verlagsgesellschaft|YXHB|[5AP,5HRB,1DDR,1DST-IT-UMNP,YFT,YXHB,3KBF]
64228|Tales of Beasts and Magic|Vanessa Golnik|Piper Verlag GmbH|FMR|[FMR,FRT,YFHR]
74849|Das Gift der Mondlilie|April Wynter|Books on Demand|YFHR|[5AQ,FMB,YFHR]
7322|Tochter des Ozeans|Leinani Klaas|Isegrim|FMR|[FMX,FRT]
35291|Peppa Pig: Peppa Se Va a Dormir (Bedtime for Peppa)|Scholastic|SCHOLASTIC|YBLJ|[YFP,YFZZ]
33077|Emile et les detectives|Erich KÃ¤stner|Hachette|YF|[2ADF]
73710|Das erste Gesetz der Magie|Terry Goodkind|Blanvalet|FMB|[1KB,FYT]
55227|Toffee|Sarah Crossan|Bloomsbury UK|YFN|[5AN,5AP,YFV,YXA,YXS]
49970|Watership Down|Richard Adams|Penguin Books Ltd (UK)|FBA|[FBC,YFP]
31738|Traveller|Richard Adams|Edition Phantasia|FM|[]
17710|The Pearl|John Steinbeck|Penguin Books Ltd (UK)|YFA|[5AM,5AN]
62407|Die drei out - Im Schatten des Giganten|Kari Erlhoff|Carlsen|YFCF|[5AL,YFC]
1400|Die drei ???: und das blaue Biest (drei Fragezeichen)|Hendrik Buchna|Carlsen Verlag GmbH|YFCF|[5AL,YF,YFB,YFC]
23951|LEGOÂ® NINJAGOÂ® - Entdecke Ninjago City||AMEET Verlag|YBG|[YBL]
60163|The Marrow Thieves|Cherie Dimaline|Jacaranda Books Art Music Ltd|YFB|[5AN,1KBC,2ACB,YFC,YFG,YFH,YFJ,YFM,YFN,3MR]
68548|Die linke Hand der Dunkelheit|Ursula K. Le Guin|Heyne Taschenbuch|FLC|[FXS,FYT]
53974|Das Netz der Sterne|Andreas Brandhorst|Piper Verlag GmbH|FLW|[FL]
5441|Star Trek Online|Michael A. Martin|Gallery Books|FL|[]
12805|A Clash of Kings: The Illustrated Edition|George R. R. Martin|Random House LCC US|FMB|[FJ,FL,FYV]
48444|STAR WARS Flieger falten|Pat Murphy, Benjamin Harper|Panini Verlags GmbH|WFTM|[5AJ,FLS,YBGS,YBL]
38641|Stoneheart 2: Befreites Feuer|Asuka Lionera|Carlsen Verlag GmbH|YFHR|[5AT,5JA,6FG,FMB,FMR,FN,FRT,YFHR]
10852|It could be worse - oder?|Emer O'Sullivan, Dietmar RÃ¶sler|Rowohlt Repertoire|YPCK2|[5AP,4CF,1DDR,2ACB,YBLA,YFB,YFM,YFN,3MPQX]
2350|I Survived the Nazi Invasion, 1944|Lauren Tarshis|Scholastic US|XADC|[YFB,YFT,YFY,YNH]
27189|A Dash of Poison|Adam Frost|Little Tiger Press Group|YFCF|[5AG,YFP]
74752|Das Buch der gelÃ¶schten WÃ¶rter - Zwischen den Seiten|Mary E. Garner|LÃ¼bbe|FMR|[1DDU-GB-ESL,FMR,FMW,FMX,3MRBH]
961|Geliebter Roboter|Isaac Asimov|Heyne Taschenbuch|FL|[]
69619|Experimentieren und Entdecken|Angela Weinhold|Ravensburger Verlag|YNTD|[5AD,YBL,YNNV,YNP,YNTA,YNTD,YNV]
7059|Death's Strife|Anthony Chesterfield|Xlibris US|FM|[]
26904|Highly Illogical Behaviour|John Corey Whaley|Faber And Faber Ltd.|YXHL|[5AN,5AQ,YFM,YFN,YFQ]
7050|Die Hexe Nudelzopf und die PrinzenfrÃ¶sche|Friederike Wagner|Obelisk Verlag|YBC|[YFQ]
56896|Dear Nobody|Berlie Doherty|Penguin Books Ltd (UK)|YXHY|[5AN,YFB,YXF]
35675|Mission: Exit - Gefangen im MÃ¤rchenland|Lou Ford|Edition Michael Fischer|YBG|[WD,YBG,YBL]
30664|The Tiger at Midnight|Swati Teerdhala|KATHERINE TEGEN BOOKS|YFC|[YFH]
12649|Clockwork Angel|Cassandra Clare|MARGARET K MCELDERRY BOOKS|YFC|[1D,YFH,YFT]
6143|A Curse So Dark and Lonely|Brigid Kemmerer|Bloomsbury UK|YFHR|[5AQ,YFB,YFM,YXK]
2189|365 Ideen fÃ¼r deine LEGOÂ® Steine|Simon Hugo|Dorling Kindersley Verlag|YBG|[5AG,YBL,YN,YNV,YZG]
38819|Das Tor|Basma Abdel Aziz|Heyne Taschenbuch|FDB|[1HBE,FL]
68483|GÃ¶ttertochter|Eleanor Herman|FISCHER FJB|YFH|[5AQ]
22673|Obsidian 5: Opposition. Schattenblitz|Jennifer L. Armentrout|Carlsen Verlag GmbH|YFHR|[5AQ,1KBB,FL,FMR,FMX,YFB,YFG,YFM]
43973|Obsidian 4: Origin. Schattenfunke|Jennifer L. Armentrout|Carlsen Verlag GmbH|YFHR|[5AQ,1KBB,FL,FMR,FMX,YFB,YFG,YFM]
69928|Sturmtochter, Band 3: FÃ¼r immer vereint|Bianca Iosivoni|Ravensburger Verlag|YFM|[5AQ,5AX,1DDU-GB-S,FRD,FRM,YFB,YFM]
7193|Mein Hund|Patricia Mennen|Ravensburger Verlag|YBLL|[5ABK,WNGD,YBLL,YNNH1,YNNJ21,YNNJ3]
73816|Fahrenheit 451|Ray Bradbury|Diogenes Verlag AG|FDB|[FLC,FYT]
40232|Unser Essen|Doris RÃ¼bel|Ravensburger Verlag|YNPC|[5AD,YBL,YNTA,YXA]
42591|Neonazi|F. Timo, Timo F.|Arena Verlag GmbH|YFX|[5AQ,YXN]
28496|Guantanamo Boy|Anna Perera|Penguin Random House Children's UK|YF|[]
39284|Beren und LÃºthien|J. R. R. Tolkien|Klett-Cotta Verlag|FYT|[FM,FR,FYT]
78826|Q-World|Charles H. Barnes|Books on Demand||[5AQ]
31510|Der Joker|Markus Zusak|cbj|YFB|[5AQ,1MBF]
58541|Die Baustelle|Kerstin M. Schuld|Ravensburger Verlag|YNK|[5ABK,YBL,YNK,YNMC,YNTG,YNTP,YNTR]
45415|Die MÃ¼llabfuhr|Peter NielÃ¤nder|Ravensburger Verlag|YNTR|[5ABK,YBLT,YNK,YNMK,YNTR,YXZG]
3200|Everything We Feel|Sarah Alderson|Ravensburger Verlag|YFM|[5AQ,FR,FRD,YFB,YFM]
31731|Damals und heute - Kinderalltag vor 100 Jahren und heute|Christa Holtei, Astrid Vohwinkel|Carlsen Verlag GmbH|YBCS|[5AC,4CA,YBL,YF,YNHP]
39292|Die Legenden der Albae 02. Vernichtender Hass|Markus Heitz|Piper Verlag GmbH|FMB|[]
35742|Phase 7|John D. Sikavica|Books on Demand|FDK|[FLG,FLU]
73454|The Winter Duke|Mike Johnson, Michael Green, Claire Eliza Bartlett|Titan Publ. Group Ltd.|YFM|[]
73441|The Game Master's Book of Random Encounters|Jeff Ashworth|Topix Media Lab|WDHW|[]
39458|Als Hitler das rosa Kaninchen stahl, Band 1-3|Judith Kerr|Ravensburger Verlag|YFY|[5AQ,5PGJ,FJMS,NHTZ1,YFT,YFY,YNHP,YXZM,3MPB]
7846|Dein Lotta-Leben. Streng geheimes Tagebuch|Alice PantermÃ¼ller, Daniela Kohl|Arena Verlag GmbH|YZS|[5AJ,YBL]
4778|Mein erstes dickes Malbuch||Ars Edition GmbH|YBG|[5ABK,YBL]
51753|WAS IST WAS Quiz Schweiz||Tessloff Verlag|WDKX|[5AJ,1DFH,RG,WDKX,YBL,YNN,YNV,YZG]
10338|Krieger des Lichts. Band 02: Sum lux in tenebris|Jasmin Romana Welsch|Sternensand Verlag|FMX|[1DFA]
64258|Gregs Tagebuch 10 - So ein Mist!|Jeff Kinney|Baumhaus Verlag GmbH|YFS|[5AL,5AM,1KBB,YFQ,YFS,YZG,3MRB]
25925|Ein Engel auf heiÃŸer Mission ...   Erotischer Roman|Sabine Neb|Blue Panther Books|FP|[FM,FMR,FP,FRD]
28062|Shadowmarch 1: Die Grenze|Tad Williams|Klett-Cotta Verlag|FMB|[FYT]
2519|Lernraupe - Erstes Stickerheft - Logisches Denken||Ars Edition GmbH|YBL|[5AC,YBG,YBL]
63120|Song for Song. Liebe im Duett|Verena Bachmann|Carlsen Verlag GmbH|FRD|[5AQ,5AX,5JA,5LKE,FBA,FRD,FXB,FXM,YFB,YFM,YFS,YXE]
14093|Throne of Glass 06 - Der verwundete Krieger|Sarah J. Maas|dtv Verlagsgesellschaft|YFHR|[5AQ,5AX,FMB,FMR,YFC]
27041|Throne of Glass 5 - Die Sturmbezwingerin|Sarah J. Maas|dtv Verlagsgesellschaft|YFHR|[5AQ,5AX,FMB,FMR,YFC]
37320|S.T.A.G.S. (STAGS)|M. A. Bennett|Hot Key Books|YFCB|[5AN]
4871|Porsche 911|Joachim Klang|Heel Verlag GmbH|YNVD3|[5AG,WD,YBL]
15716|Crooked Kingdom|Leigh Bardugo|Hachette Children's  Book|YFH|[5AN,4CL,FM]
35034|Zeitenzauber 01. Die magische Gondel|Eva VÃ¶ller|Baumhaus Verlag GmbH|YFHR|[5AN,5AQ,1DST,YX,3ML,3MRB]
74608|Kritzelmalbuch fÃ¼r Klitzekleine||Ars Edition GmbH|YBGC|[5ABK,YBLD,YNA]
76837|Punished!|David Lubar|MILLBROOK PR|YFQ|[YFH]
20454|Das groÃŸe Hobbit-Buch|John R Tolkien|Klett-Cotta Verlag|FMB|[FYT,YFH]
15726|The Wave|Morton Rhue|Penguin Books Ltd (UK)|YFB|[5AN,YP,YXT,YXZ]
4607|WAS IST WAS Quiz KÃ¶rper|Lisa Hebler|Tessloff Verlag|WDKX|[5AJ,WDKX,YBL]
36615|Guards! Guards!|Terry Pratchett|Orion Publishing Group|FM|[]
66886|Heliosphere 2265 - Der Helix-Zyklus 1 - Die andere Seite (BÃ¤nde 13-15)|Andreas Suchanek|Greenlight Press|FLC|[FLR,FLS]
37824|Harry Potter and the Order of the Phoenix|J.K. Rowling|Bloomsbury Publishing PLC|YFH|[5AK,FM]
29434|ALIEN: Das Rollenspiel - ZerstÃ¶rer der Welten - Spielbox|Andrew E. C. Gaska, Tomas HÃ¤renstam|Ulisses Spiel & Medien|WDHW|[FLR,FM,WDHW]
39789|Mein riesengroÃŸer StickerspaÃŸ. Pferde|Mel Plehov|Arena Verlag GmbH|YNNH4|[5AF,YBG,YBL]
51465|Das groÃŸe Miffy Stickerbuch|Dick Bruna|Diogenes Verlag AG|YBCB|[5AC,YBG]
1800|Die groÃŸe Kees de Kort-Bibel|Helmut Haug|Deutsche Bibelges.|YBL|[]
679|Into the Crooked Place|Alexandra Christo|Hot Key Books|YFHR|[FMR]
24649|Five Nights at Freddy's: The Silver Eyes|Scott Cawthon, Kira Breed-Wrisley|Scholastic US|YFCF|[]
22184|The Sorceress|Michael Scott|Penguin Random House Children's UK|YFC|[YFH]
31681|Die Geheimnisse des Nicholas Flamel 02. Der dunkle Magier|Michael Scott|cbj|YFC|[5AN,YFC,YFH]
53580|The Secrets of the Immortal Nicholas Flamel|Michael Scott|Random House LCC US|YNXB|[5AN,YFC,YFH,YFP]
58327|The Secrets of the Immortal Nicholas Flamel 01. The Alchemyst|Michael Scott|Random House Children's|YFC|[5AN,1DDR,YFH]
75576|Bloodlines 05: Silver Shadows|Richelle Mead|Penguin Books Ltd (UK)|YFCB|[5AN,YFH]
58417|A Boy Called Bat|Elana K. Arnold|Harper Collins Publ. USA|YXHB|[YFB,YFN,YFQ,YXK]
58410|The Paw Print Puzzle|Clara Vulliamy|HarperCollins Publishers|YFCF|[5AH]
36186|The Lost Puppy|Clara Vulliamy|HarperCollins Publishers|YFCF|[]
8800|The Chocolate Factory Ghost|David O'Connell|Bloomsbury Publishing PLC|YFB|[YFC]
41660|Serafina and the Seven Stars|Robert Beatty|DISNEY-HYPERION|YFCF|[1KBB,YFH,YFT]
57857|Lady Smoke|Laura Sebastian|Pan Macmillan|YFH|[5AN,YFC,YFM]
26850|Dreams of Gods and Monsters|Laini Taylor|FISCHER Taschenbuch|FMR|[1DST-IT-TZR,1DTJ,1HBM,FBA,FYT]
32584|Good Omens|Neil Gaiman, Terry Pratchett|Orion Publishing Group|FM|[]
77892|WAS IST WAS Kindergarten Band 19 Im Garten|Andrea Weller-Essers|Tessloff Verlag|YBCS|[5AC,YBL,YNN]
72973|Aktiya|J. S. Cooper|Xlibris|FL|[]
77864|Schatten Ã¼ber Innsmouth|Howard Phillips Lovecraft|Suhrkamp Verlag AG|FKC|[FM,FN,FYT,3MPBGH]
74492|A Bear Grylls Adventure 5: The River Challenge|Bear Grylls|Bonnier Zaffre|YFC|[5AG]
13007|Meine kleine Tiermalschule||TrÃ¶tsch Verlag GmbH|YBG|[W,Y]
56871|Der schwarze MÃ¶nch|Harald Parigger|dtv Verlagsgesellschaft|YFT|[5AN,1DFG,3KLN]
36989|Password|Mirjam Mous|Arena Verlag GmbH|YFCB|[5AN,1DDN]
24728|Warrior Cats - Special Adventure. Gelbzahns Geheimnis|Erin Hunter|Beltz GmbH, Julius|YFH|[5AL]
38733|Liliane Susewind - Ein Pinguin will hoch hinaus|Tanya Stewner|FISCHER KJB|YFP|[5AJ,YF,YFM,YFP]
57187|Liliane Susewind - Schimpansen macht man nicht zum Affen|Tanya Stewner|FISCHER Taschenbuch|YFM|[5AJ,5AL,YFH,YFM,YFP]
53984|The City of Brass|S. A. Chakraborty|Harper Collins Publ. USA|FMB|[]
42757|FÃ¼nf Hunde im GepÃ¤ck|Eva Ibbotson|dtv Verlagsgesellschaft|YFC|[5AJ,YFP]
43856|Bobo SiebenschlÃ¤fer: Meine Kindergartenfreunde|Markus Osterwalder|Rowohlt Taschenbuch|YB|[5AC,YBG,YBL]
35014|The Light Fantastic|Terry Pratchett|Orion Publishing Co|FM|[]
53775|Monster & Magie: Diebe des Drachendolchs|Dane Rahlmeyer|Books on Demand|FMB|[]
45101|Die TotenbÃ¤ndiger. Staffel 1: Ã„quinoktium. Unheilige Nacht. Band 5-6|Nadine Erdmann|Lindwurm Verlag|FMX|[]
29669|Die Himmelswanderer|Teresa Nagengast|Brighton Verlag GmbH|YFH|[5AL,YBL]
46745|Boy2Girl|Terence Blacker|Beltz GmbH, Julius|FBA|[5AN,2ACG,YF]
23648|Tom Gates, Bd. 10: Volltreffer (Daneben!)|Liz Pichon|dtv Verlagsgesellschaft|XQT|[5AK,5HRB,XQT,YFN,YFQ]
42696|Freddy: Ein Hamster packt aus|Dietlof Reiche|Beltz GmbH, Julius|YF|[5AL]
53279|Warhammer 40.000 - Der Kreuzzug in den Sabbatwelten|Dan Abnett|Black Library|FLQ|[FL,FLQ]
54415|Eric|Terry Pratchett|Orion Publishing Group|FM|[FL]
16654|Hidden|P C Cast, Kristin Cast|Little, Brown Book Group|YFH|[5AN]
76721|Cuentos de Buenas Noches Para NiÃ±as Rebeldes = Good Night Stories for Rebel Girls|Favilli, Cavallo|PLANETA PUB|YFZR|[YFT]
58780|Willkommen, mein Schatz!||Ars Edition GmbH|Y|[YB,YBL,YF]
12073|Fallen One. Das Zeichen der Engel|Cosima Lang|Carlsen Verlag GmbH|FRT|[5AX,5JA,5LKE,6FG,FMR,FMX,FRT,YFHR]
37955|MÃ¤dchen eines Vampirs|Lexy v. Golden|Books on Demand|FMR|[5AX]
67982|Aristoteles und Dante entdecken die Geheimnisse des Universums|Benjamin Alire SÃ¡enz|dtv Verlagsgesellschaft|YXHB|[5AQ,5JB,1KBB,FXB,YFM,YXE,YXHB,3MPQX]
6757|The Fellowship of the Ring|J. R. R. Tolkien|HarperCollins Publishers|FM|[]
18823|Sasja und das Reich jenseits des Meeres|Frida Nilsson|dtv Verlagsgesellschaft|YFB|[5AM,WT,YF,YFB,YFH,YFJ,YFP,YXG]
78834|Wir entdecken die Ritterburg|Kyrima Trapp|Ravensburger Verlag|YNHD|[5AD,YBL,YNHP,YNJ,YNK,YXZ,3KL]
46305|Der kleine Hobbit Normalformat|John Ronald Reuel Tolkien|dtv Verlagsgesellschaft|FBC|[5AL,5AN,FBC,FM,FMB,FYT,YFH]
40213|Carry On|Rainbow Rowell|Pan Macmillan|YFHR|[5AN,5HCE,5PS,YFHD,YFM,YFS,YXB]
26078|Verwunschene Malwelten||Loewe Verlag GmbH|YBGC|[WFX,WZG,YBGC,YBL,YNA,YNV]
23134|Chroniken der Unterwelt 06. City of Heavenly Fire|Cassandra Clare|Arena Verlag GmbH|YFH|[5AN]
699|Chroniken der Unterwelt 05. City of Lost Souls|Cassandra Clare|Arena Verlag GmbH|YFH|[5AN]
45326|Die Phileasson-Saga 02 - Himmelsturm|Bernhard Hennen, Robert Corvus|Heyne Taschenbuch|FMB|[]
69320|Vampire: Die Maskerade JubilÃ¤umsausgabe (V20)|Justin Achilli, Russell Bailey, Matthew McFarland,|Ulisses Spiel & Medien|FKM|[FK,FM,WDHW]
56150|Kater Mikesch|Josef Lada, Otfried PreuÃŸler|FISCHER KJB|WNGC|[5AG,5AJ,YFA,YFM,YFP,YXHB]
63466|Zwei oder drei Dinge, die ich dir nicht erzÃ¤hlt habe|Joyce Carol Oates|dtv Verlagsgesellschaft|YXHB|[5AQ,5JA,1KBB,FXB,FYT,YFB,YXF,YXG,YXHB,YXQ,YXT]
13073|Roblox - Die Charakter-EnzyklopÃ¤die||Schneiderbuch|YNVU|[5AJ,YF,YN,YR,YRE]
34499|The Prisoner of Limnos|Mira Grant|SUBTERRANEAN PR|FM|[FL]
46325|Men at Arms|Terry Pratchett|Orion Publishing Group|FM|[]
70580|Spiel der Macht (Die Schatten von Valoria 1)|Marie Rutkoski|Carlsen Verlag GmbH|YFHR|[5AQ,5JA,5LKE,6FG,FMH,FMR,FRH,FRT,YFC,YFHR,YFM]
