,itemID,title,author,language,collection,isbn,publisher,description,main topic,subtopics
71175,15249,Volucer - Das Erbe,Jenna Oellrich,,,,Bundeslurch,,FMX,
71176,54315,Volume 1,Pabba Abhishek,,,,Lulu.com,,FRT,
71178,64350,Vom Funkeln der Sterne,Christina Kade,,,,epubli,,FM,
71179,13478,Vom Zauber der Staaden Zeit,Willi Meilinger,,,,Plenk Berchtesgaden,,YNRM,AJ|QRA|QRM|WB|WF|WQ|YBL|YFU|YNRM
71180,66315,Von Fuchsgeistern und Wunderlampen,"Ava Reed, Laura Labas, Julianna Grohe, Britta Stra",,,,Drachenmond-Verlag,,YFH,YFH|YFJ|YFU
71181,12848,Von Licht und Schatten,Ilka Feldermann,,,,tredition,,FB,
71182,62186,Von Magie und Unsterblichkeit,Mario Schenk,,,,tredition,,FB,
71183,43591,Von Pfalzdorf über Elten nach Philadelphia,Dietrich Angenendt,,,,epubli,,FV,
71185,28593,Von Stein zu Blut,Dominik A. Vockner,,,,"Fritz, A. Verlag",,FMB,
71186,34559,Von der Liebe und den Träumen,Soey Noir,,,,Books on Demand,,FMR,5HRA
71187,78867,"Von fernen Planeten, Sonnen und Göttern",M. Wassermann,,,,Masou-Verlag UG,,FLU,FMM|FW
71189,54979,Vor dem Fall,Francis Knight,,,,Papierverzierer Verlag,,,FM
71190,16463,Vor meiner Zeit,L. Ochrasy,,,,Piper Verlag GmbH,,FRU,FMR|FMW|FMX|FRD|FRU|YFE
71191,45193,Vorlagenmappe 3 in 1 - Folien-Fensterbilder mit dem Kreidemarker - Für Kinder. Inkl. 5 Fensterfolien,Pia Pedevilla,,,,Frech Verlag GmbH,,YBG,5|5A|5AF|WDH|Y|YBG|YBL
71192,19746,Vorschularbeitsmappen: (20 vollfarbige Kindergarten-Arbeitsblätter zum Ausschneiden und Einfügen - M,James Manning,,,,LIGHTNING SOURCE INC,,YBG,YNV
71193,63191,Vorschularbeitsmappen: 20 vollfarbige Kindergarten-Arbeitsblätter zum Ausschneiden und Einfügen - Mo,James Manning,,,,LIGHTNING SOURCE INC,,YBG,YNV
71194,1894,Vorschule Druckbare Arbeitsmappen: (20 vollfarbige Kindergarten-Arbeitsblätter zum Ausschneiden und ,James Manning,,,,LIGHTNING SOURCE INC,,YBG,YNV
71195,9758,Vorsicht - strong currents!,Wolfram Hänel,,,,Rowohlt Taschenbuch,,YPCK2,5AN|4CF|1DDU-GB-E|2ACB|YBLA|YFB|YFM
71196,48268,Vote,Gary Paulsen,,,,WENDY LAMB BOOKS,,YFZR,YFQ
71197,17498,Voyage of the Mayflower,Randall &. Desjardins Daniel Olson,,,,Xlibris,,FLS,
71198,10185,Voyage to Earth and Other Stories,Stephen Mcgrew,,,,mcgrew publishing,,FL,
71200,64938,Voyager,D. R. Vervalin,,,,AuthorHouse,,FMH,
71201,73205,Voyagers,"Ventresca Yvonne, Ellis Sherry, Kowalski Charles",,,,Freedom Fox Press,,YFT,
71202,50463,"Vril, The Power of the Coming Race by Edward George Lytton Bulwer-Lytton, Science Fiction",Edward George Bulwer-Lytton,,,,WILDSIDE PR,,FMH,FKW|FL
71203,6528,"Vril, the Power of the Coming Race by Edward Bulwer-Lytton, Science Fiction","Edward Bulwer Lytton Lytton, Edward George Bulwer-",,,,Borgo Press,,FMH,
71204,39922,Vuelta a la Escuela Libro Para Colorear,El Blokehead,,,,Blurb,,YFB,
71205,40302,Vår och vinter,Peter Hertzberg,,,,Blurb,,YFB,
71206,77427,Vèt,Amy Culliford,,,,CRABTREE ROOTS RASIN,,YPCA21,YBLD
71207,31512,Vögel basteln,"Susan Kelly, Kate Smith",,,,moses. Verlag GmbH,,YN,5AG
71208,31402,W.B. Yeats,Tina Callaghan,,,,Poolbeg Press Ltd,,YF,
71209,21718,W.T.F.?,H. M. Leathem,,,,iUniverse,,YFQ,
71210,74749,WAS IST WAS Junior Band 5. Pferde und Ponys,"Christina Braun, Tatjana Marti",,,,Tessloff Verlag,,YNNJ24,5AD|5AF|5AG|5AH|4CA|2ACG|JBSP1|JNLA|MZDH|MZV|SKL|WNGH|YBCS|YBG|YBL|YNNH4
71211,54296,WAS IST WAS Junior Mitmach-Heft Pferde und Ponys,"Eva Dix, Sabine Schuck, Ida Wenzel",,,,Tessloff Verlag,,YNNJ24,5AD|SK|WD|YBGC|YBL|YNNH4
71213,53277,WAS IST WAS Natur und Tiere Quiz,,,,,Tessloff Verlag,,YBLL,5AJ|YNV
71214,67836,WAS IST WAS Quiz Dinosaurier,Inga Klingner,,,,Tessloff Verlag,,WDKX,5AJ|WDKX|YBL
71215,7456,WAS IST WAS Quiz Erde,Tatjana Marti,,,,Tessloff Verlag,,WDKX,5AJ|1ZMCE|PGS|RG|WDKX|YBL|YNV|YZG
71216,4647,WAS IST WAS Quiz Meer,Inga Klingner,,,,Tessloff Verlag,,YNVP,5AJ|WDKX|YBL
71217,59146,WAS IST WAS Quiz Pferde,Lorena Lehnert,,,,Tessloff Verlag,,YNNJ24,5AJ|2ACG|WDKX|YBL|YNNH4|YNVP|YZG
71218,77952,WAS IST WAS Quiz Rekorde der Technik. Über 100 Fragen und Antworten! Mit Spielanleitung und Punktewe,Anja Starigk,,,,Tessloff Verlag,,WDKX,5AJ|WHJ|YBL|YNT
71219,76940,WAS IST WAS Quiz Weltall,Tatjana Marti,,,,Tessloff Verlag,,WDKX,5AJ|1ZMCE|PGS|WDKX|YBL|YNNZ|YNVP|YZG
71220,44660,WAS IST WAS Stickerheft Weltraum,Carolin Langbein,,,,Tessloff Verlag,,YNNZ,5AJ|Y|YBG|YBL|YNNZ
71221,37960,WEIT IST DAS LAND,Louis L'Amour,,,,epubli,,FV,
71222,37948,WELTENBRAND,Sarah Skitschak,,,,Edition Roter Drache,,FF,FJ|FM|FN|FV
71223,18377,WH40K Wrath & Glory - Dunkle Gezeiten,"Ben Woerner und Russel Zimmerman, Bill Keyes, Ross",,,,Ulisses Spiel & Medien,,FL,FL|FM|WDHW
71224,49861,WH40K Wrath & Glory - Regelbuch HC,"William Thrasher, Stephen Rhodes, Wendelyn A. Reis",,,,Ulisses Spiel & Medien,,WDHW,WDHW
71227,62154,WONDERHAND Help! Peanuts!,Zohar Aviv,,,,LIGHTNING SOURCE INC,,YFH,
71228,48728,WORLDS,,,,,BlackHarePress,,DNT,FL
71230,36055,WTF,Peter Lerangis,,,,SIMON PULSE,,YFCF,
71232,24803,Wade's Robot: In the Park,Aaron Chandler,,,,INDEPENDENTLY PUBLISHED,,YF,
71233,65528,Wade's Robot: Wade and Chip to the Rescue,Aaron Chandler,,,,INDEPENDENTLY PUBLISHED,,YF,
71234,8142,Waffle-On-A-Stick!: Waffle On A Stick!,Shawna L. Lewellen,,,,LIGHTNING SOURCE INC,,YFQ,YBG
71235,58547,Waffles salva el dia,Emily Powers,,,,WALDORF PUB,,YF,
71236,6455,Wag and the King,Joan Lennon,,,,Catnip Publishing Ltd,,YFT,
71237,56816,Waging War,April White,,,,Corazon Entertainment,,FM,FV
71238,73319,Wagons Ho!: Then and Now on the Oregon Trail,"George Hallowell, Joan Holub",,,,ALBERT WHITMAN & CO,,YFT,1KBB
71239,55826,Wait 108,Heidy Hardaker,,,,INDEPENDENTLY PUBLISHED,,YXLD2,YF
71240,21799,Wait Until Dark,Sherry Shahan,,,,iUniverse,,YFD,
71241,51556,Wait for Me,J. J. Valentin,,,,J. J. Valentin.,,FXM,
71242,17422,Wait for Me,Caroline Leech,,,,HarperCollins Publishers,,YFM,YFT
71243,17906,"Wait, What?: A Comic Book Guide to Relationships, Bodies, and Growing Up",Heather Corinna,,,,"Oni Press,US",,XADC,YF|YXAX|YXF|YXHY
71244,77677,Waiting at the Bay,Donna Marien,,,,iUniverse,,YFB,YXW
71246,17931,Waiting for Anya. Film Tie-In,Michael Morpurgo,,,,Egmont UK Limited,,YXZW,YFA|YFC|YFT
71247,65545,"Wake Up, Lil Miss New York",Lisa Thomas,,,,CHRISTIAN FAITH PUB INC,,YF,
71248,69942,Wala und die Flamme,Christina Stupp,,,,Begegnungen,,FMM,FB
71249,47682,Wald der Gefühle,Silke Jansen,,,,Schmitz Andrea,,FB,FM|FR
71250,52772,Waldmärchen,Wally Eichhorn-Nelson,,,,Knabe Verlag Weimar,,FXB,5AL|1DFG-DE-FTD|FNF|FXB|YFA|YFJ|YFP|YFT|3M
71251,31138,Waldo,Jean Sievert,,,,AuthorHouse,,YFH,
71252,37033,"Waldo, Blue, and Glad Max Too!",Donald W. Kruse,,,,Zaccheus Entertainment,,YFC,5PGM|YFK
71253,42880,Waldtiere,Violet Peto,,,,Ullmann Medien GmbH,,YBG,YBL
71254,53624,Waldtiere,Coloring Bandit,,,,Coloring Bandit,,YBG,
71255,23631,Walkabout Kid,Jeanne Sheriff,,,,Outskirts Press,,YFB,1M|YNM
71256,67365,Walker,Shoo Rayner,,,,Firefly Press Ltd,,YFN,YFP
71257,32019,Walkers,Kyra Gates,,,,Xlibris,,FM,
71258,49595,Walks Two Worlds,Robert Barlow Fox,,,,Sunstone Press,,YFB,5PB-US-E|1KBB|YNM
71260,32514,Wally & Sid - Crackpots At-Large: A Pest at Wiseacre Farms,Richard D. Deaver,,,,LIGHTNING SOURCE INC,,YXHB,YFQ
71261,63303,Wally Raccoon's Collection: books 1-4,Leela Hope,,,,LIGHTNING SOURCE INC,,YBLJ,YFP|YFR
71262,30713,Wandelseele,Julia A. Jorges,,,,Shadodex-Verlag,,FMM,FK|FMM|FMT|FMW|FMX
71263,13327,Wandering Stars,"William Tenn, Carol Carr",,,,JEWISH LIGHTS PUB,,FL,
71264,55205,Wandsticker - Wilde Tiere,,,,,YoYo Books,,Y,
71266,62955,Want,Cindy Pon,,,,Simon & Schuster,,YFB,YFG
71267,971,Wanted,Franklin W. Dixon,,,,ALADDIN,,YFCF,
71268,40766,Wanted,A. M. Santos,,,,AuthorHouse UK,,YBLL,YFP
71269,31861,Wanted,Betsy Schow,,,,SOURCEBOOKS FIRE,,YFC,YFH|YFJ
71270,64718,Wanted,Jessica Sims,,,,Gallery Books,,FRT,
71271,46264,War,Michelle West,,,,DAW BOOKS,,FMB,FMR
71273,4339,War Hammer: A Nate Temple Supernatural Thriller Book 8,Shayne Silvers,,,,LIGHTNING SOURCE INC,,FM,
71274,5814,War and Peace,,,,,Sweet Cherry Publishing,,YFA,
71275,23046,War of Gods - Krieger des Nordens,Poul Anderson,,,,Mantikore Verlag,,FMH,
71276,26951,War of Men,"Rhett C Bruno, Jaime Castle",,,,"Aethon Books, LLC",,FMB,
71277,28833,War of the Worlds (Graphic Revolve: Common Core Editions),H G Wells,,,,Capstone Press,,XADC,YF
71279,59648,WarCraft. Der Lord der Clans. (Bd. 2),"Christie Golden, Richard A Knaak",,,,Panini Verlags GmbH,,WDHW,FM|WDHW
71281,19007,Ward 13,Tommy Donbavand,,,,Badger Publishing,,YFB,
71282,53279,Warhammer 40.000 - Der Kreuzzug in den Sabbatwelten,Dan Abnett,,,,Black Library,,FLQ,FL|FLQ
71283,29350,Warhammer 40.000 - Der Schild der Heiligen,Rachel Harrison,,,,Black Library,,FLQ,FL|FLQ
71285,40084,Warhammer 40.000 - Der Weg des Blutes,Robbie MacNiven,,,,Black Library,,FLQ,FL|FLQ
71286,15013,Warhammer 40.000 - Die Bestie erwacht 5,"David Annandale, David Guymer",,,,Black Library,,FLQ,FLQ|FLR|FM
71287,43945,Warhammer 40.000 - Die Gabe des Imperators,Aaron Dembski-Bowden,,,,Black Library,,FLQ,FL|FLQ|FLR|FLS
71288,65853,Warhammer 40.000 - Die Geheimnisse von Caliban,Phil Kelly,,,,Black Library,,FLQ,FL|FLQ
71289,64648,Warhammer 40.000 - Die Schwarze Festung,Darius Hinks,,,,Black Library,,FLQ,FL|FLQ
71290,30719,Warhammer 40.000 - Die Schwarze Festung Aufstieg,Darius Hinks,,,,Black Library,,FLQ,FL|FLQ
71291,75288,Warhammer 40.000 - Dämonbann,"Kev Walker, Tiernen Trevallion, Simon Spurrier, Ch",,,,Black Library,,FLQ,FL|FLQ|FLR|FLS|XA|XQ|XQG|XQL
71292,24493,Warhammer 40.000 - Feuer des Glaubens,James Swallow,,,,Black Library,,FLQ,FL|FLQ
71293,60252,Warhammer 40.000 - Himmelfahrtkommando,Gav Thorpe,,,,Black Library,,FLQ,FL|FLQ
71294,51384,Warhammer 40.000 - Inkarnation,John French,,,,Black Library,,FLQ,FL|FLQ
71295,34906,Warhammer 40.000 - Nexus,"Dan Abnett, Guy Haley, Chris Wraight, J C Stearns,",,,,Black Library,,FLQ,FLQ|FLR|FM
71296,14887,Warhammer 40.0000 - Celestine,Andy Clark,,,,Black Library,,FLQ,FL|FLQ|FLS
71297,14177,Warhammer Age of Sigmar - Der Silbersplitter,Nick Horth,,,,Black Library,,FLQ,FLQ|FLR|FM
71298,77195,Warhammer Age of Sigmar - Im Reich der Unbegrabenen,Darius Hinks,,,,Black Library,,FLQ,FLQ|FLR|FM
71299,78032,Warhammer Fantasy-Rollenspiel Regelwerk,"Dave Allen, Gary Astleford, Graeme Davis, Jude Hor",,,,Ulisses Spiel & Medien,,WDHW,FM|WDHW
71300,53393,Warned: a Mei-hua adventure set in Ming Dynasty China,P. a. de Voe,,,,LIGHTNING SOURCE INC,,YFCF,
71301,9910,Warp,Lev Grossman,,,,GRIFFIN,,FL,
71302,8329,Warren & Dragon Scary Sleepover,Ariel Bernstein,,,,PUFFIN BOOKS,,YXHB,YFQ
71303,34571,Warrior,Bryan Davis,,,,Zondervan,,YFH,
71304,16279,Warrior,Jaysen Christopher,,,,AuthorHouse,,FMT,
71305,73688,Warrior,A D Starrling,,,,AD STARRLING,,FM,
71307,66874,Warrior Cats - Katzenzeichnen,"Frieda van Raevels, Erin Hunter, Frieda Van Raevel",,,,"Beltz GmbH, Julius",,YBGC,5AL|AFF|WFX|YBGC|YBL|YFH|YNA|YNV
71310,52426,Warrior Cats 06/2 - Vision von Schatten. Donner und Schatten,Erin Hunter,,,,"Beltz GmbH, Julius",,YNNJ22,5AL|FM|YFC|YFH|YFP|YNNJ22
71311,64343,Warrior Cats Staffel 1/03. Geheimnis des Waldes,Erin Hunter,,,,"Beltz GmbH, Julius",,YNNJ22,5AL|FMW|FYT|YFC|YFH|YFP|YNNJ22
71314,19181,"Warrior Cats Staffel 4/03 - Zeichen der Sterne, Stimmen der Nacht",Erin Hunter,,,,"Beltz GmbH, Julius",,YNNJ22,5AL|FMW|FYT|YFC|YFH|YFP|YNNJ22
71315,43312,Warrior Princess,"Steve Barlow, Steve Skidmore",,,,Hachette Children's Group,,YFH,
71317,59143,Warriors 05. A Dangerous Path,Erin Hunter,,,,Harper Collins Publ. USA,,YFG,YFC|YFH|YFP
71318,28923,Warriors Don't Cry: The Searing Memoir of the Battle to Integrate Little Rock's Central High,Melba Pattillo Beals,,,,TURTLEBACK BOOKS,,YFA,
71319,60788,Warriors Manga 3-Book Full-Color Box Set,Erin Hunter,,,,HarperCollins Publishers Inc,,XADC,YFC|YFP
71320,64378,Warriors and Kings,Robert Cook Christenson,,,,AuthorHouse,,FM,
71323,29051,Warriors: Omen of the Stars Box Set: Volumes 1-6,Erin Hunter,,,,Harper Collins Publ. USA,,YFC,YFH|YFP
71325,54990,Warriors: Winds of Change,Erin Hunter,,,,HarperCollins Publishers Inc,,XADC,YFC|YFP
71326,27079,Warten auf Weihnachten,"Kirsten Boie, Sabine Ludwig, Astrid Lindgren, Jano",,,,Oetinger Taschenbuch GmbH,,YF,5AF|5HPD
71328,22297,Warum? Fragen u. Antworten f. Kleinkinder - In der Natur,,,,,Yo Yo Books,,YBC,YBL
71329,4991,Warum? Fragen u. Antworten f. Kleinkinder - Mein Körper,,,,,Yo Yo Books,,YBC,YBL
71330,66568,Warum? Fragen u. Antworten f. Kleinkinder - Meine Welt,,,,,Yo Yo Books,,YBC,YBL
71331,72585,Warum? Fragen u. Antworten f. Kleinkinder - Tiere,,,,,Yo Yo Books,,YBCB,YBL
71332,4272,Was Jungs mit 15 wollen und warum ich das weiß,Heike Abidi,,,,Oetinger Taschenbuch GmbH,,YFM,5AN
71333,35240,Was der Vampir begehrt,Lynsay Sands,,,,LYX,,FMR,5JA|1KBB|FB|FMR|FRD|FRT|FYT|3MRB
71334,7392,Was ist hinter der Tür,Hans-Jörg Hochecker,,,,Books on Demand,,FL,
71335,38136,Was ist mit uns,"Becky Albertalli, Adam Silvera",,,,Arctis Verlag,,YFB,5LF|5PS|1KBB-US-NAK|YFM|YXB
71336,525,Was ist was Junior Paket 2 (9 Bände),,,,,Tessloff,,WNA,5AD|4CA|2ACG|NHDJ|WNH|YNNA|YNNB1|YNNJ1|YNTA
71339,39478,Was lebt auf dem Bauernhof?,"Bärbel Oftring, Andrea Köhrsen",,,,Kosmos (Franckh-Kosmos),,YNN,
71341,13461,Was meinst du? Savannentiere,,,,,HABA Sales GmbH & Co. KG,,YBG,
71342,29981,Was wiehert auf der Koppel? - Meine Natursticker Pferde,,,,,Ars Edition GmbH,,YBG,5AD|4CA|YBG|YBLL|YNNH4
71343,33473,Was wird aus Max?,Ilka Seibt,,,,Books on Demand,,YF,4CA
71344,20133,Was wäre wenn ...,,,,,Geest-Verlag GmbH,,YXE,YBL
71345,66366,Wash Those Hands!,John Townsend,,,,Salariya Book Company Ltd,,YBL,5AC
71347,25118,Washington D.C.,Pit Washington,,,,Books on Demand,,FB,
71348,67329,Washington D.C. 4,Pit Washington,,,,Books on Demand,,FM,
71349,66128,Washington Park,Michael Irvin Hutchinson MD,,,,Inspiring Voices,,FMH,
71350,60503,Wasser,Vincent Voss,,,,Verlag Torsten Low,,FKM,
71351,5163,Wasserdiebe aus dem All,Tröbs Tröbs,,,,Romeon Verlag,,FL,
71352,37750,Wasserman. Historia de Un Perro,Yoram Kaniuk,,,,FONDO DE CULTURA ECONOMICA,,YFP,
71353,36850,Waste Deep,Brock Eastman,,,,Edge & Narrow,,YFC,
71354,69954,Wasteland,Judith C. Vogt,,,,Knaur Taschenbuch,,FBA,FBA|FDB|FLQ|FM
71355,57722,Wasteland,Tim Collins,,,,Badger Publishing,,YFB,5AR
71356,8239,"Watch Out, Hollywood!: More Confessions of a So-Called Middle Child",Maria T. Lennon,,,,HARPERCOLLINS,,YFQ,YXE|YXQ
71358,9282,Water & Air,Laura Kneidl,,,,Carlsen Verlag GmbH,,FRT,5AQ|5AX|5JA|6FG|FDB|FLP|FMR|FRT|YFB|YFC|YFE|YFHR|YFM
71359,43246,Water & Glass,Abi Curtis,,,,CLOUD LODGE BOOKS,,FDB,FL
71360,17505,Water Seed,Aia P. Echelon,,,,Xlibris,,FL,
71361,29082,Water Viper: A Jesse Alexander Novel,Rj Blain,,,,LIGHTNING SOURCE INC,,FMX,
71362,73033,Water Walkers: Walking Lake Superior: Walking Lake Superior,Carol Ann Trembath,,,,LIGHTNING SOURCE INC,,YFP,1KBB
71363,62083,Water at the Blue Earth,Ann Howard Creel,,,,Roberts Rinehart,,YFU,
71364,69321,Waters of Creation,Marilyn Masten,,,,Xlibris,,FM,
71365,8640,Wave,Paul Dowswell,,,,Barrington Stoke Ltd,,YFCB,5AN|5AR
71366,34336,Wave Donner - Time Master,Stan Burns,,,,Lulu Publishing Services,,FJ,FL
71367,77430,Waverly the Witch: A Magical Adventure for Children Ages 3-9,Angela Lindsey,,,,LIGHTNING SOURCE INC,,YFH,
71368,10013,Waves of Consequence,Anguish Donny,,,,LIGHTNING SOURCE INC,,FL,
71369,64520,Way Back Then (Inuktitut),Neil Christopher,,,,INHABIT MEDIA,,YFJ,1QMP
71370,65778,Wayan dan Raja Penyu: Wayan and the Turtle King,Yvette Bezuidenhout,,,,LIGHTNING SOURCE INC,,YFP,
71371,54895,Wayan en die Seeskilpad Koning: Wayan and the Turtle King,Yvette Bezuidenhout,,,,RON HOLLAND DESIGNS,,YFP,
71372,43232,Wayan y el Rey de las Tortugas: Wayan and the Turtle King,Yvette Bezuidenhout,,,,RON HOLLAND DESIGNS,,YFP,
71373,10208,Wayward,Ronald Long,,,,Retrovert Books,,FMB,
71374,59455,We,Yevgeny Zamyatin,,,,Woolf Haus Publishing,,FL,
71375,78808,We Are Akan,Dorothy Brown Soper,,,,Luminare Press,,YFT,1H
71376,69256,We Are Not Alone,David Hershwitzky,,,,Xlibris,,FL,
71377,43890,We Can Get Gold,Izi Miller,,,,Village Lane Publishing,,YNHA1,YFC
71379,41953,We Met on a Tuesday Morning,Amina,,,,LIGHTNING SOURCE INC,,YFZR,1KBB|YFN|YXFF
71382,77254,"We Travel by Plane, Boat and Train",Kristi R. Smith,,,,BOOKBABY,,YF,
71383,9196,We Were Liars,E. Lockhart,,,,Hot Key Books,,YFM,5AN|5AP|YFN
71384,45853,We're Better Together: A Kindness and Community Activity Book,Eileen Spinelli,,,,HIGHLIGHTS PR,,YXHB,YF|YXE
71385,29956,"We, the Living",Michael J Schweitzer,,,,Manor House Publishing Inc.,,FMB,
71386,4707,Weather,M. J. York,,,,WEIGL PUB,,YBLJ,
71387,30330,Weather/Le temps,Clare Beaton,,,,b small publishing limited,,YPCA,2ADF|YBL|YPJT
71388,8826,Weathering Rock,Mae Clair,,,,Lyrical Press,,FRU,
71389,37167,Web,Alison Prince,,,,Barrington Stoke Ltd,,YFB,5AL|5AR
71390,11601,Web World,"Steve Barlow, Steve Skidmore",,,,Hachette Children's Group,,YFG,5AH|5AR|4CD|YFU
71391,23107,Webcam - Er sieht dich,J.A. Konrath,,,,Amazon Publishing,,FK,FFL|FHK|FHX|FJ
71392,54732,Webfoot Willie's New Skateboard,Rich Odom,,,,BROWN BOOKS PUB GROUP,,YFJ,
71393,45894,Webfoot Willie's Trip to Skull Island,Rich Odom,,,,BROWN BOOKS PUB GROUP,,YFJ,
71394,40859,"Wechselwelten: Sieben Ausflüge in Welten, die vielleicht beinahe existiert hätten",Oliver Henkel,,,,Atlantis Verlag Guido Latz,,FL,5JB
71395,41347,Wee Charles and the Strawberry Fairy King,Kenneth Hughes,,,,Trees of Shade Inc,,YFQ,
71396,53474,Wee Winnie's Adventure,Nana K,,,,FriesenPress,,YFJ,
71397,7578,Weg ins Weltall 01. Eiswelt Terra,,,,,HJB Verlag & Shop KG,,FL,
71398,21874,Wege aus Blut und Eisen,,,,,Uhrwerk,,WD,
71400,77470,Weight of a Flame: The Passion of Olympia Morata,Simonetta Carr,,,,P & R PUB CO,,YFK,YFT
71401,35475,Weihnacht (Taschenbuch),Karl May,,,,Karl-May-Verlag,,FBC,5AL|1DFG-DE-FS|1KB|FJW|YFA|YFC
71402,74284,Weihnachten,Bonnie C. Elgengard,,,,epubli,,FM,
71403,13160,Weihnachten kreativ! - für Kids,"Stefanie Möller, Claudia Schaumann, Swantje Lindem",,,,Edition Michael Fischer,,YBG,5HPD|YB|YBG|YBL
71404,27584,Weihnachten mit Johanna Spyri: Die beliebtesten Romane & Geschichten aus Alpengebirge (Band 1/2): In,Johanna Spyri,,,,E ARTNOW,,YFZR,
71405,50344,"Weihnachten zum Selbermachen, Mein Mitmach-Tagebuch für den Winter",Silke Schmidt,,,,DTV,,YBG,5AL|5HPD|YNP
71406,77459,Weihnachtliche Fensterdekorationen zum Ausmalen,Emma Randall,,,,Usborne Verlag,,YBG,5HPD|YBL
71407,57782,Weihnachts- Spiel- und Malbuch,,,,,Trötsch,,YBL,
71408,58201,Weihnachts-Bastelspaß lila,,,,,"Garant, Renningen",,YBG,
71409,55039,Weihnachts-Malbuch vom kleinen Raben Socke,,,,,Esslinger in der Thienemann-Esslinger Verlag GmbH,,YBG,5AC|5HPD|YBGC|YZS
71410,6481,Weihnachts-Werkstatt,,,,,klein & groß Verlag,,YNP,5HPD|YBL
71411,60614,Weihnachtsengel küssen besser,Inka Winthal,,,,Stilistica GmbH,,FRD,5AP|5AQ|5HPD|YFM
71412,24461,Weihnachtsrätselbuch für Kinder im Alter von 4 bis 8 Jahren - Ein lustiges und kreatives Aktivitätsb,Funkey Books,,,,Admore Publishing,,YBGC,
71413,51934,Weihnachtstag Malbuch,Die Blokehead,,,,Blurb,,YFB,
71414,66913,Weil Gott mich liebt!,Anne-Lara Kunz,,,,"SCM Brockhaus, R.",,YBG,5AJ|WFA
71415,23515,"Weinland, M: Ren Dhark - Weg ins Weltall 86: Gefahrenzone Mesopotamia","Manfred Weinland, Jan Gardemann, Nina Morawietz",,,,HJB Verlag & Shop KG,,FLS,
71416,73085,Weinrot,A C Lelis,,,,Dead Soft Verlag,,,FP
71417,32624,Weird Tales 348,,,,,Wildside Press,,FM,
71418,35576,"Weird Tales, Vol. II by E.T A. Hoffman, Fiction, Fantasy",E. T. a. Hoffmann,,,,Aegypan,,FM,
71419,66001,"Weird Tales. Vol. I by E.T A. Hoffman, Fiction, Fantasy",E. T. a. Hoffmann,,,,Aegypan,,FM,
71420,50321,Weird!: A Story about Dealing with Bullying in Schools,Erin Frankel,,,,FREE SPIRIT PUB,,YXQ,YF
71421,28713,"Weitgucker, Schnellspucker, Wegducker - Rekordverdächtiges aus der Tierwelt",Birgit Niehaus,,,,dtv Verlagsgesellschaft,,WDKX,5AK|WDKX|WFX|WJ|WZG|WZS|YBG|YF|YN|YNN|YNNB|YNVP|YZ|YZG|YZS
71422,42409,Weißes Gold,Robert Corvus,,,,Piper Verlag GmbH,,FMB,
71424,58335,Welches Tier siehst du hier? Der Frosch und seine Freunde,,,,,Yo Yo Books,,YBC,YBL
71425,75858,Welches Tier siehst du hier? Der Tiger und seine Freunde,,,,,Yo Yo Books,,YBCB,YBL
71426,1924,Welches Tier siehst du hier? Der Wal und seine Freunde,,,,,Yo Yo Books,,YBC,YBL
71427,54671,Welcome To Miss Kindheart's Class: Where compassion is the lesson of the day-every day!,LeAnn E. Bruce,,,,CHRISTIAN FAITH PUB INC,,YFK,
71428,69827,Welcome to Berry Bitty City [With Reusable Stickers],Grosset & Dunlap,,,,GROSSET DUNLAP,,YFZZ,YXHB
71430,1779,Welcome to The After,Devan Johnson,,,,Lulu.com,,FM,
71432,42526,Welle Wellchen Weihnachtsgeschichten Band 6,Heike A. Jebsen,,,,epubli,,YXF,
71433,26555,Wellenlängen,Hartmut Zingel,,,,Hartmut Zingel,,FL,
71434,54964,Welt der Spiegel,Janina Jordan,,,,Books on Demand,,YFHR,5AP|FMB|YFHR
71435,16780,Weltasche - Über das Gift an Quallenmembranen,Marie Graßhoff,,,,Drachenmond Verlag,,FLQ,
71436,44058,Welten,Iain Banks,,,,Heyne,,FL,FYT
71437,12076,Welten - Großdruck,Julika Sophia Meier,,,,AAVAA Verlag UG,,FM,FL|FM
71438,72535,Welten für die Ewigkeit,M.O. Jelinski,,,,Ahead and Amazing,,FDK,
71439,67875,Weltenbruch - Das Mal der Sonne,"Oliver Alraun, Jessica Arndt, Florian Harloff, Phi",,,,NOVA MD,,DNT,5AT|DNT|FH|FJ|FK|FMB|FMT|FN|FYB
71440,54002,Weltenfänger: Heute bin ich Rechenkünstler ab 6 Jahren,Julia Menz,,,,Bibliograph. Instit. GmbH,,YBG,5AG|YBG|YBL
71441,6559,Weltenfänger: Heute erforsche ich die Umwelt - ab 6 Jahren,Svenja Ernsten,,,,Bibliograph. Instit. GmbH,,YBG,5AG|YBG|YBL
71442,59911,Weltenhüter - Großdruck,Carmen Graf,,,,AAVAA Verlag UG,,FM,
71443,40456,Weltenkrieg - Die Rückkehr,Tom Zola,,,,Atlantis Verlag Guido Latz,,FLP,5JB
71444,78371,Weltentor - Fantasy (2016),Mark Freier,,,,NOEL-Verlag,,DNT,FM
71445,5229,Weltentor - Science Fiction (2016),Mark Freier,,,,NOEL-Verlag,,DNT,FL
71446,42970,Weltentor Fantasy (2018),,,,,NOEL-Verlag,,FM,FB
71447,10389,Weltentor Mystery (2018),,,,,NOEL-Verlag,,FF,FB
