|itemID|title|author|language|collection|isbn|publisher|description|main topic|subtopics
68588|59999|The Flight of the Union|Tekla White||||FIRST AVENUE ED||YFT|1KBB
68589|28830|The Flimflam Man|Darleen Bailey Beard||||St. Martins Press-3PL||YFB|YX
68603|44012|The Forest Surprise|Carla Mooney||||STONE ARCH BOOKS||YF|
68605|43907|The Forgotten Princess|Anne Wigglebottom||||Xlibris AU||YXQD|YFB
68611|58646|The Founder|Eric Dryden||||Lulu Publishing Services||FL|
68614|26269|The Fowl Twins|Eoin Colfer||||Harper Collins Publ. UK||YFC|"1DDN|1DDR|1DDU|YFH"
68619|54924|The Frog & Toad Sleepover|Dr Gary Benfield||||DR GARY BOOKS||YF|
68625|33482|The Future|Young Kim||||AuthorHouse||FL|
68627|2532|The GFG|Roald Dahl||||Black and White Publishing||YFA|YFH
68639|44633|The Gardener|S. A. Bodeen||||SQUARE FISH||YFG|
68647|41035|The Gemini Trilogy|T. J. Lajeunesse||||AuthorHouse||FM|
68671|71017|The Gift of Battle (Book #17 in the Sorcerer's Ring)|Morgan Rice||||Morgan Rice||FMB|
68676|53645|The Girl Savage|Katherine Rundell||||Faber & Faber||YFB|
68677|67586|The Girl Who Married a Skull: And Other African Stories|||||IRON CIRCUS COMICS||YFJ|1H
68679|56815|The Girl Who Wore Too Much: A Folktale from Thailand|||||AUGUST HOUSE PUB INC||YFJ|
68680|37016|The Girl With The Giggling Hair|Nancy Nelson-Ewing||||Outskirts Press||YFH|
68682|50151|The Girl with No Face, Volume 2: The Daoshi Chronicles, Book Two|M. H. Boroson||||TALOS||FMH|FMX
68683|64101|The Girl with the Dragon Heart|Stephanie Burgis||||Bloomsbury Publishing PLC||VXWM|"WBTX|YFB|YFH"
68685|6360|The Glass Children|Kristina Ohlsson||||Penguin Random House Children's UK||YFD|5AK
68686|44976|The Glass Spare|Lauren Destefano||||BALZER & BRAY||YFH|YFM
68688|49178|The Gloom Lord|Cavan Scott||||ReadZone Books Limited||YFB|
68692|7453|The Goblets Immortal|Beth Overmyer||||FLAME TREE PUB||FMB|
68693|71033|The God Thought|Dave Cravens||||Outskirts Press||FJ|FL
68696|31662|The Gods Are Watching|David D. McCormick||||Xlibris US||FL|
68706|75357|The Golden Pathway|Donna M. McDine||||GUARDIAN ANGEL PUB||YFT|1KBB
68709|29804|The Good Rainbow Road: A Native American Tale in Keres and English|Simon J. Ortiz||||UNIV OF ARIZONA PR||YFP|"1KBB|YXD"
68714|72662|The Grace Mysteries: Assassin & Betrayal|Grace Lady Cavendish||||DELACORTE PR||YFCF|YFT
68716|68065|The Graveyard Book Graphic Novel: Volume 2|Neil Gaiman, P. Craig Russell||||Harper Collins Publ. USA||YFH|"X|YFG"
68721|52631|The Great God Pan and the Hill of Dreams|Arthur Machen||||Watchmaker Publishing||FM|
68729|2616|The Great Storm: The Hurricane Diary of J. T. King, Galveston, Texas, 1900|Lisa Waller Rogers||||TEXAS TECH UNIV PR||YFT|1KBB
68731|31533|The Great Tree of Avalon: Book 9|T. A. Barron||||PUFFIN BOOKS||YFJ|YFH
68738|29185|The Greatest Mao Is Reborn to Get Friends, Vol. 2 (light novel)|Myojin Katou||||Little, Brown & Company||YFB|
68739|23935|The Green Man's Heir|Juliet E Mckenna||||Wizard's Tower Press||FMW|
68746|49815|The Grimoire|Deborah L. Whaley||||Xlibris||YFD|
68750|58968|The Guardian Angels - Himmlische Küsse|Ally Trust||||Books on Demand||FMX|
68762|15521|The Guns of Easter|Gerard Whelan||||O'Brien Press Ltd||YFT|5AJ
68769|45907|The Hamster of the Baskervilles|Bruce Hale||||HARCOURT BRACE & CO||YFCF|"YFQ|YFS"
68771|55151|The Handmaid's Tale|Margaret Atwood||||THORNDIKE PR||FB|
68775|18726|The Hanson Conundrum|MD Vincent M. Messbarger||||Cocheta Publishing||FL|
68776|75561|The Happy Hollisters and the Monster Mystery|Jerry West||||The Svenson Group, Inc.||YFCF|
68777|56505|The Happy Machine|Laura Kampf, Tracy Blom||||R R BOWKER LLC||YF|
68794|37303|The Hazards of the Old Ones|Ren Garcia||||iUniverse||FLS|
68804|36419|The Held van Tironië|Philip Ritmeester||||Lulu.com||YFB|
68807|31556|The Hero of No Last Name|C. a. Zitzelberger||||Beware of Attack Ducks Publishing||FM|
68812|55171|The Hidden Face of Fren-Z|Chris Everheart||||Capstone Global Library Ltd||YF|
68814|72182|The Hidden Hollow|Njord Kane||||Spangenhelm Publishing||FMH|
68815|72153|The Hidden Treasure of the Chisos|Patrick Dearen||||Taylor Trade Publishing||YFU|
68819|5063|The High-Rise Private Eyes #2: The Case of the Climbing Cat|Cynthia Rylant||||HARPERCOLLINS||YFCF|YFP
68828|73596|The Hobbit: Or There and Back Again|J. R. R. Tolkien||||MARINER BOOKS||YFH|
68841|28876|The Horror at Chiller House (Goosebumps Horrorland #19)|R. L. Stine||||SCHOLASTIC||YFD|YFQ
68849|54214|The Humming Blade|Christopher Clark||||Lulu Publishing Services||FM|
68863|44063|The Hurricane Mystery|||||ALBERT WHITMAN & CO||YFCF|
68865|68933|The Ice Chips and the Magical Rink|Kerry MacGregor||||HARPERCOLLINS 360||YFC|"YFH|YFR"
68866|11695|The Ice Cream Mystery|||||ALBERT WHITMAN & CO||YFCF|
68871|25193|The Imaginarium of the Innocent|H. A. Betancourt||||AUSTIN MACAULEY||FM|
68876|9299|The Impossible Race, Volume 3|Chad Morris||||SHADOW MOUNTAIN PUB||YFH|
68877|35474|The Incorrigible Children of Ashton Place: Book I: The Mysterious Howling|Maryrose Wood||||BALZER & BRAY||YFCF|"YFP|YFQ"
68878|75586|The Incorrigible Children of Ashton Place: Book III: The Unseen Guest|Maryrose Wood||||BALZER & BRAY||YFCF|"YFP|YFQ"
68889|52051|The Innkeeper's Son|K. C. Herbel||||Epic Books Press||FMB|
68907|70103|The Irish Vikings|Ann Carroll||||Poolbeg Press Ltd||YFB|
68908|77231|The Iron King|Julie Kagawa||||Mira Books||YFH|
68910|51427|The Island of Dr. Morose|Mike Gagnon||||Hammer Books||FJ|FL
68913|33284|The Jack Tales|Richard Chase||||HOUGHTON MIFFLIN||YFQ|
68914|15681|The Jaguar Trials|Ruth Eastham||||Vertebrate Publishing||YFC|"5AK|YFH"
68918|78067|The Jet of Justice|Angie Lake||||Sweet Cherry Publishing||YFC|"5AH|YFQ"
68921|71988|The Jolley-Rogers and the Ghostly Galleon|Jonny Duddle||||Templar Publishing||YFC|
68927|14006|The Journey (Guardians of Ga'hoole #2), Volume 2|Kathryn Lasky||||SCHOLASTIC||YFH|"YFC|YFP"
68928|44794|The Journey - In the Arrival|Dennis Garcia||||Xlibris||FM|
68954|2995|The King of the Wood|J. Edwin Buja||||Haverhill House Publishing||FMT|
68957|78113|The Kingdom of Liars, Volume 1|Nick Martell||||SAGA PR||FMB|
68965|42617|The Knight Night Guard (Disney Palace Pets: Whisker Haven Tales)|Amy Sky Koster||||RANDOM HOUSE DISNEY||YFZZ|YFJ
68988|74386|The Last Bear|Hannah Gold||||Harper Collins Publ. UK||YNNB|"YFN|YFP|YXZG"
68990|49624|The Last Celtic Angel|Wallace Jan Ecklof||||AuthorHouse||FM|
68991|29020|The Last Crusaders|V. L. Hoyt||||Virtualbookworm.com Publishing||FM|
69005|31727|The Last Polar Bears|Harry Horse||||Pearson Education Limited||YBC|YFB
69036|9930|The Lifeboat Clique|Kathy Parks||||HarperCollins Publishers Inc||YXHL|"YF|YXQ"
69041|65663|The Lighter Side of Life and Death|C. K. Kelly Martin||||RANDOM HOUSE||YXHL|YFM
69062|3087|The Little Mermaid/La Sirenita|||||CHRONICLE BOOKS||YFQ|
69065|43959|The Little Rabbit'S Smart Move|Tara Eghdam||||AuthorHouse UK||YFJ|
69067|62988|The Little Red Hen/La Gallinita Roja|Teresa Mlawer||||GARDEN LEARNING||YFJ|
69068|3512|The Little Red Lighthouse and the Great Gray Bridge|Hildegarde H. Swift||||HARCOURT BRACE & CO||YFA|
69069|44691|The Little Shop of Big Dreams - Book 2|C. C. McGuire||||Blue M Publishing||YFJ|
69095|78322|The Lost Art|Ryan Adkins||||Archway Publishing||FM|
69098|44260|The Lost Children|Carolyn Cohagan||||ALADDIN||YFJ|
69100|35777|The Lost Dream|Jolem Mwanje||||Just Fiction Edition||FB|
69106|73851|The Lost Shoe|Judith Wilkie||||COVENANT BOOKS||YXD|YF
69118|24368|The Lovely and the Lost|Page Morgan||||Hot Key Books||YFH|"5AN|YFM|YFT"
69119|69270|The Lucky Baby Boy|Francisco a. Vega||||PageTurner, Press and Media||FM|
69122|47769|The Luminous Dead|Caitlin Starling||||Harper Collins Publ. USA||FHX|"FB|FK|FL"
69126|43157|The Lunchtime Club Detective Agency and the Mystery of Strangway Tower|Michael a. Gilby||||AuthorHouse UK||YFCF|
69128|42629|The Machine Stops|E. M. Forster||||Wildside Press||FL|
69138|42014|The Magic Finger|Roald Dahl||||PERFECTION LEARNING CORP||YFQ|
69149|78914|The Magic Paintbrush|Laurence Yep||||HARPERCOLLINS||YFH|"1KBB|YFN"
69162|36020|The Magnificent Makers #2: Brain Trouble|Theanne Griffith||||Random House USA Inc||YF|
69165|8539|The Maker Maze #1: How To Test a Friendship|Theanne Griffith||||Random House USA Inc||YF|
69168|76559|The Man In The High Castle|Philip K. Dick||||Orion Publishing Co||FL|
69175|48708|The Man at the Next Table (Cryptofiction Classics)|Robert W. Chambers||||Cryptofiction Classics||FL|
69179|37353|The Man with Hands for Hands and The Secret of the Stones|James Martin||||Lulu.com||VXQM|FM
69187|31765|The Mark of Fire|Hannah Leblond||||Lulu Publishing Services||FM|
69188|31796|The Mark of Saturn|Joseph Eastwood||||Lulu.com||FM|
69191|2341|The Master Key|L. Frank Baum||||Kessinger Publishing, LLC||YFH|
69196|15588|The May Bird Trilogy: The Ever After; Among the Stars; Warrior Princess|Jodi Lynn Anderson||||ALADDIN||YFD|"YFH|YFQ"
69198|26033|The Maze Runner|James Dashner||||TURTLEBACK BOOKS||YFG|
69201|4113|The Meaning Creator|Hela Bog||||Strahlmann||FB|
69202|58118|The Measurements of Decay|K. K. Edin||||K. K. Edin||FL|
69204|6192|The Medal|John Dryden, Nahum Tate, Henry Hills||||Kessinger Publishing, LLC||FUP|
69208|64650|The Mesmerist|Ronald L. Smith||||HOUGHTON MIFFLIN||YFT|"1D|YFD"
69211|51540|The Messenger Bird|Ruth Eastham||||Vertebrate Publishing||YFCB|5AK
69217|23346|The Mighty Heart of Sunny St. James|Ashley Herring Blake||||Little, Brown & Company||YFB|YFN
69219|8818|The Mighty Mince Pie Massacre|Mark Lowery||||Templar Publishing||YFQ|
69221|17206|The Miracle|Susan Ginty||||Xlibris||YFJ|
69222|21538|The Mirror Man: A Cloning Technothriller|Jane Gilmartin||||MIRA||FH|FL
69223|63839|The Mirror of Fate|T. A. Barron||||PUFFIN BOOKS||YFH|
69233|55116|The Mistress of Illusions|Mike Resnick||||DAW BOOKS||FMB|FMT
69241|22243|The Monster Who Wasn't|T.C. Shelley||||Bloomsbury Publishing PLC||YFC|YFH
69242|10662|The Monster at Recess|Shira Potter||||Heartlab Press Inc.||YXQF|YFB
69244|64926|The Monsters of Morley Manor|Bruce Coville||||HARCOURT BRACE & CO||YFH|YFQ
69253|73359|The Mortal Instruments, the Complete Collection: City of Bones; City of Ashes; City of Glass; City o|Cassandra Clare||||MARGARET K MCELDERRY BOOKS||YFHR|YFC
69255|56011|The Most Important Thing|Avi||||Walker Books Australia||YFB|YXF
69258|72093|The Mothman's Shadow|Jason Strange||||JASON STRANGE||YFD|
69264|14219|The Moving Picture Boys on the War Front (WWI Centenary Series)|Victor Ii Appleton||||Last Post Press||YFT|YNJ
69268|13548|The Murderer|Felice Holman||||iUniverse||YXPB|"YFB|YXN"
69271|20405|The Mysterious Disappearance of Aidan S. (as told to his brother)|David Levithan||||Random House LCC US||YFM|
69278|12319|The Mystery Cruise|||||ALBERT WHITMAN & CO||YFCF|
69279|56786|The Mystery In Hangar 13|Pamela Hillan, Penelope Dyan||||Bellissima Publishing LLC||YFCF|
69280|43106|The Mystery Tunnel|Nancy Potts||||Gypsy Publications||YFCF|
69293|12244|The Mystery of the Black Rhino|Franklin W. Dixon||||ALADDIN||YFCF|YFZR
69297|78562|The Mystery of the Masks|Stewart Ross||||ReadZone Books Limited||YF|
69299|13401|The Mystery of the Missing Map|Lois Walfrid Johnson||||MOTT MEDIA LLC||YFCF|
69308|12365|The Mythfits|Gary Goldstein||||Frogshadow Press||YFH|
69310|34098|The Name of All Things|Jenn Lyons||||TOR BOOKS||FMB|
69319|13911|The Nearest Faraway Place|Hayley Long||||Hot Key Books||YFN|"5AP|YXF|YXG"
69322|13439|The Necronomicon|Howard Phillips Lovecraft||||Orion Publishing Group||FYB|"FK|FL|FM"
69332|16270|The New Kid, Volume 5: The Carver Chronicles, Book Five|Karen English||||HOUGHTON MIFFLIN||YXHB|"1KBB|YFQ"
69334|1640|The New Republic of Texas|E. Mandervellt||||E. Mandervellt||FLR|
69337|59010|The Nibelungenlied|Unknown||||Bibliotech Press||FMB|
69339|48592|The Night Garden|Polly Horvath||||Palgrave USA||YFH|
69342|78499|The Night Voice|Barb Hendee, J. C. Hendee||||ROC BOOKS||FMB|FMT
69346|43727|The Nitty-Gritty of Money|Brad Brunkow||||Westbow Press||YFK|"5PGM|YXZ"
69399|949|The Nutcracker: A Coloring Book|||||SILVER DOLPHIN BOOKS||YFA|5HPD
69400|34260|The Ocean at the End of the Lane. Illustrated Edition|Neil Gaiman||||Headline||JBGB|"5LC|FBA|FMM|FXB"
69403|26986|The Official Stormtrooper Training Manual (Lego Star Wars)|Arie Kaplan||||SCHOLASTIC||YFZZ|YFG
69404|64080|The Ogre of Oglefort|Eva Ibbotson||||Pan Macmillan||YFD|5AK
69408|14995|The Old Mill on the Withrose|Rev Henry S Spalding S J||||St. Augustine Academy Press||YFT|"1KBB|3MP"
69411|33676|The Old Rusty Train|Susan K. Sellers||||Wheatmark||YXHB|"5PGM|YFK"
69414|50294|The Omen Machine: Sword of Truth - A Richard and Kahlan Novel|Terry Goodkind||||TOR BOOKS||FMB|
69424|41880|The Opposition|Henry Fielding||||Kessinger Publishing, LLC||FUP|
69426|43367|The Oregon Trail (Paperback Boxed Set Plus Poster Map)|Jesse Wiley||||HOUGHTON MIFFLIN||YFCA|"1KBB|YFT"
69429|7826|The Other Boy|M. G. Hennessey||||HarperCollins Publishers Inc||YXHL|"YFB|YFN|YXF|YXQ"
69432|69205|The Other Life-Who Would Have Thought|Kimberly Coleman||||Xlibris||YFU|
69437|60739|The Outdoor Girls in Army Service; Or, Doing Their Bit for the Soldier Boys (WWI Centenary Series)|Laura Lee Hope||||Last Post Press||YFT|YNJ
69441|3604|The Owls of Blossom Wood: Lost and Found|Catherine Coe||||Scholastic||YFH|"5AH|YFP"
69442|34621|The Owls of Blossom Wood: Save the Day|Catherine Coe||||Scholastic||YFH|"5AG|YFP"
69445|72606|The Page of Wands|Eric Muss-Barnes||||Lulu.com||FM|
69449|21600|The Palace of Glass|Django Wexler||||Penguin Random House Children's UK||YFA|YFH
69453|58032|The Paper Girl of Paris|Jordyn Taylor||||HarperCollins Publishers Inc||YFM|YFT
69479|4429|The Perfect Gift (Confetti Kids)|Paula Yoo||||LEE & LOW BOOKS INC||YXFS|"1KBB|YFN"
69482|64767|The Phantom Five|Connie Remlinger Trounstine||||Archway Publishing||YFT|"1KBB|3MP"
69485|49284|The Pied Piper of Hamelin: Turk Dunyasi Masallarindan Secmeler|Robert Browning||||MEDIAMORPHOSIS||YFJ|
69492|10286|The Pizza Counting Book|Christina Dobson||||CHARLESBRIDGE PUB||YBLC|
69516|75191|The Prince's Plight|J. W. Zulauf||||EVOLVED PUB||YFJ|YFD
69522|3753|The Princess and the Fangirl|Ashley Poston||||Random House LCC US||YFB|"YFJ|YFM"
69523|18583|The Princess and the Goblin (unabridged edition)|George Macdonald||||Les prairies numériques||YFH|
69525|19158|The Princess and the Pea [With CD (Audio)]|||||CHILDS PLAY||YFJ|
69526|44086|The Princess in Black and the Hungry Bunny Horde|Shannon Hale, Dean Hale||||Walker Books Ltd||YFH|YFQ
69549|43384|The Puffin Book of Ghosts And Ghouls|Gene Kemp||||Penguin Random House Children's UK||VXQ|"5AK|YFD|YFU"
69556|44165|The Purple Snerd|Rozanne Lanczak Williams||||HARCOURT BRACE & CO||YFR|
69565|64647|The Queen of the Pirate Isle|Bret Harte||||Watchmaker Publishing||YFJ|
69567|12059|The Queen's Visit|Francesca Simon||||Hachette Children's Group||YFQ|
69575|30841|The Rag and Bone Shop|Robert Cormier||||DELL CHILDRENS INTL||YFCF|YXQF
69578|62666|The Raging Fires|T. A. Barron||||PUFFIN BOOKS||YFH|
69585|59673|The Rainbow Tulip|Pat Mora||||PUFFIN BOOKS||YFS|1KBB
69586|11226|The Rains|Gregg Hurwitz||||Penguin Books Ltd||YFG|"5AM|FL"
69588|22722|The Raven Tower|Ann Leckie||||ORBIT||FMB|
69591|78823|The Reality of Michael White|Michael Hardwick||||Xlibris||FL|
69609|63624|The Red Cross Girls with Pershing to Victory (WWI Centenary Series)|Margaret Vandercook||||Last Post Press||YFT|YNJ
69610|25058|The Red Cross Girls with the Russian Army (WWI Centenary Series)|Margaret Vandercook||||Last Post Press||YFT|YNJ
69612|58076|The Red Necklace: A Story of the French Revolution|Sally Gardner||||PUFFIN BOOKS||YFT|1D
69622|40646|The Reinvention of Moxie Roosevelt|Elizabeth Cody Kimmel||||PUFFIN BOOKS||YXHB|"YFQ|YXD"
69641|20789|The Rift|Frederica Pratter||||iUniverse||FJ|FL
69642|54092|The Right Wish|Deneen Elise||||Xlibris US||FL|
69647|64581|The Rithmatist|Brandon Sanderson||||TOR BOOKS||YFC|YFH
69650|4220|The River Keepers|Michael F. Stewart||||The Publishing House||YFH|
69662|64489|The Roman Mysteries: The Scribes from Alexandria|Caroline Lawrence||||Hachette Children's Group||YFT|5AK
69665|40680|The Rose Thief|Claire Buss||||Claire Buss||FMK|
69667|49411|The Ruby Red Slippers|Dee Dee Fox||||Strategic Book Publishing & Rights Agency, LLC||YFB|YXE
69669|4287|The Ruby Rose Show (We Both Read-Level 1-2)|Sindy McKay||||TREASURE BAY INC||YFQ|
69670|76710|The Rude and Ridiculous Royals of Classroom 13|Honest Lee, Matthew J. Gilbert||||LITTLE BROWN BOOKS FOR YOUNG R||YFH|"YFQ|YFS"
69674|29299|The Running Baguette|Meomi Kot||||LIGHTNING SOURCE INC||YXE|YF
69677|50184|The Rusted Blade|Nicholas Kotar||||Waystone Press||FMB|
69679|57019|The Sad Dragon: A Dragon Book About Grief and Loss. A Cute Children Story To Help Kids Understand Th|Steve Herman||||LIGHTNING SOURCE INC||YXE|YF
69680|28596|The Saga of Erik the Viking|Terry Jones||||Penguin Random House Children's UK||YFJ|5AK
69681|64571|The Saga of Finnbogi The Strong|Gudmundur Erlingsson, Bryant W. Bachman||||University Press of America||YFJ|
69682|58610|The Saga of Quest Inc.|Lynn Mathai||||AuthorHouse||FM|
69692|5452|The Scarlet Files: Cat Burglar|Tamsin Cooke||||Oxford University Press||YFCF|4Z-GB-ACJ
69696|38317|The School for Good and Evil 02: Eine Welt ohne Prinzen|Soman Chainani||||Ravensburger Verlag||YFM|"5AN|5HCP|5HKA|YFH|YFJ|YFM|YFQ|YFS"
69700|58502|The Scorpio Races|Maggie Stiefvater||||Scholastic||YFC|"5AN|YFH|YFM|YFP"
69703|33555|The Scroll of Deuel|Charlene Lassig||||Virtualbookworm.com Publishing||YFH|
69704|24332|The Scrying|Joseph R. Valentine||||AuthorHouse||FM|
69711|32383|The Search for the Jade Lizard|Ellen F. Kay||||iUniverse||YFCF|
69712|32506|The Searching Dead|Ramsey Campbell||||FLAME TREE PUB||FMT|"FH|FK"
69713|36832|The Season of Passage|Christopher Pike||||St. Martins Press-3PL||FL|
69714|33663|The Second Satire Of The Second Book Of Horace|Horace, Alexander Pope||||Kessinger Publishing, LLC||FUP|
69726|4045|The Secret Seven Collection 1|Enid Blyton||||Hachette Children's Group||YFCF|YFA
69728|28060|The Secret of Sarah Revere|Ann Rinaldi||||HARCOURT BRACE & CO||YFT|1KBB
69734|55107|The Secret of the Niello|Robyn Collins||||LIGHTNING SOURCE INC||YFCF|
69738|32509|The Selfish Giant and Other Stories|Oscar Wilde||||Alma Books Ltd||YFA|
69746|31616|The Seven Songs|T. A. Barron||||PUFFIN BOOKS||YFH|
69749|1340|The Shadow Cabinet|Maureen Johnson||||SPEAK||YFCF|
69750|39161|The Shadow Rising: Book Four of 'the Wheel of Time'|Robert Jordan||||TOR BOOKS||FM|
69752|52724|The Shadow of Atlantis|Wendy Leighton-Porter||||Silver Quill Publishing||YNTT|YFG
69754|15094|The Shadow of the Gods|John Gwynne||||Little, Brown Book Group||FMB|FMH
69756|34041|The Shadows|Jacqueline West||||PUFFIN BOOKS||YXHB|"YFD|YFH"
69769|31495|The Silent Rebellion|Blake Hausladen||||Rook Creek LLC||FM|
69782|67173|The Sisters of the Winter Wood|Rena Rossner||||Little, Brown Book Group||FM|
69784|44158|The Six Little Bunkers Collection, Volume 1|Laura Lee Hope, Edward Stratemeyer||||Flying Chipmunk Publishing||YFA|
69785|75167|The Six Little Bunkers Collection, Volume 2|Laura Lee Hope, Edward Stratemeyer||||Flying Chipmunk Publishing||YFA|
69786|32568|The Sixty-Eight Rooms|Marianne Malone||||YEARLING||YFCF|YFH
69787|39721|The Size of the Truth|Andrew Smith||||SIMON & SCHUSTER BOOKS YOU||YFZR|YXHB
69796|21794|The Small Adventure of Popeye and Elvis|Barbara O'Connor||||SQUARE FISH||YXHB|"YFC|YFQ"
69804|14510|The Snatchers|Julianna Johnson, Alex Avise||||Lulu.com||FM|
69806|66162|The Snow Spider Trilogy|Jenny Nimmo||||Egmont UK Ltd||YFH|
69812|38265|The Soldier Boys Discovery|Gilbert Morris||||MOODY PUBL||YFT|1KBB
69816|31638|The Song of the Sirin|Nicholas Kotar||||Waystone Press||FMB|
69819|35798|The Soter Herd|Lavay Byrd||||INDEPENDENT PUBL GROUP||YFH|
69830|48584|The Spikatur Cycle [The Saga of Dray Prescot Omnibus #7]|Alan Burt Akers||||Bladud Books||FL|
69842|40224|The Stars Now Unclaimed|Drew Williams||||Simon & Schuster Ltd||FBA|
69847|11999|The Stolen Spear|Saviour Pirotta||||Maverick Arts Publishing||YFT|5AG
69852|37596|The Storm Crow|Kalyn Josephson||||Sourcebooks, Inc||YFH|
69854|66335|The Story Of The Amulet|Edith Nesbit||||Lector House||YFH|
69858|31198|The Story of Kullervo|J. R. R. Tolkien||||HarperCollins Publishers||FM|
69873|14891|The Submarine Boys, Volume 1|Victor G. Durham||||Flying Chipmunk Publishing||YFT|YNJ
69893|78859|The Tale of Greyfriars Bobby|Lavinia Derwent||||Penguin Random House Children's UK||YFB|5AH
69894|41865|The Tale of Rabbit and Coyote|Tony Johnston||||PUFFIN BOOKS||YFJ|
69895|34947|The Tales of Weirderland|Kyle J. Steenblik||||Kyle J. Steenblik||YFH|
69898|41110|The Talking T. Rex|Ron Roy||||RANDOM HOUSE||YFCF|
69900|15246|The Tandoori Box|David C. Powers||||David C. Powers||FL|
69903|25162|The Tapping Tale|Judy Giglio||||HARCOURT BRACE & CO||YBLJ|YFP
69911|22305|The Territory|Sarah Govett||||Firefly Press Ltd||YFH|
69912|62673|The Terror of Tombstone|S. Evan Townsend||||World Castle Publishing||FMH|
69917|64205|The The Return of The Sandwich Monster|Chris Waddington||||Independent Publishing Network||YFQ|
69927|77192|The Three Little Pigs: A Story about Patience|Meredith Rusu||||CHILDRENS PR||YFJ|
69945|10393|The Transall Saga|Gary Paulsen||||DELACORTE PR||YFG|
69959|19793|The Tremendously Endless|J P Leck||||Outskirts Press||FJ|FL
